"","date","pm","right_scaled","indy_scaled","snp_scaled"
"260",2024-09-22,"Starmer",0.0693387506182157,-0.475720530756164,-1.42542555265714
"261",2024-09-19,"Starmer",0.0623316544356026,-0.475720530756164,-1.42542555265714
"262",2024-09-16,"Starmer",-0.00695441576684018,-0.475720530756164,-1.47273423592083
"263",2024-09-12,"Starmer",-0.0725336717611483,-0.475720530756164,-1.47273423592083
"264",2024-09-08,"Starmer",-0.10218914459038,-0.587053643073105,-1.47273423592083
"265",2024-09-04,"Starmer",-0.143609017075425,-0.587053643073105,-1.47273423592083
"266",2024-08-30,"Starmer",-0.199171754743487,-0.587053643073105,-1.47273423592083
"267",2024-08-26,"Starmer",-0.253104433452514,-0.587053643073105,-1.50427335809663
"268",2024-08-21,"Starmer",-0.301233030847539,-0.764766865277161,-1.50427335809663
"269",2024-08-16,"Starmer",-0.335929254640128,-0.764766865277161,-1.50427335809663
"270",2024-08-12,"Starmer",-0.375579311979736,-0.795284088794919,-1.50427335809663
"271",2024-08-07,"Starmer",-0.388759418852948,-0.795284088794919,-1.50427335809663
"272",2024-08-03,"Starmer",-0.396978042556746,-0.795284088794919,-1.50427335809663
"273",2024-07-30,"Starmer",-0.4234790683924,-0.735587369994179,-1.44119511374504
"274",2024-07-26,"Starmer",-0.47761554654964,-0.735587369994179,-1.44119511374504
"275",2024-07-22,"Starmer",-0.4947902227469,-0.735587369994179,-1.44119511374504
"276",2024-07-18,"Starmer",-0.53398178399764,-0.713082358732547,-1.44119511374504
"277",2024-07-15,"Starmer",-0.554988723962063,-0.713082358732547,-1.44119511374504
"278",2024-07-12,"Starmer",-0.612540107099158,-0.713082358732547,-1.44119511374504
"279",2024-07-09,"Starmer",-0.610786895573071,-0.692284692487966,-1.44119511374504
"280",2024-07-07,"Starmer",-0.6497349783106,-0.692284692487966,-1.42542555265714
"281",2024-07-05,"Starmer",-0.681704850094167,-0.692284692487966,-1.42542555265714
"282",2024-07-03,"Sunak",-0.680056105371186,-0.692284692487966,-1.42542555265714
"283",2024-07-02,"Sunak",-0.676334868788971,-0.692284692487966,-1.42542555265714
"284",2024-06-30,"Sunak",-0.689897026340469,-0.551743039215409,-1.42542555265714
"285",2024-06-30,"Sunak",-0.683871136473081,-0.551743039215409,-1.40965599156924
"286",2024-06-29,"Sunak",-0.669396689111498,-0.551743039215409,-1.40965599156924
"287",2024-06-29,"Sunak",-0.654470025811319,-0.551743039215409,-1.40965599156924
"288",2024-06-29,"Sunak",-0.679645866861286,-0.551743039215409,-1.40965599156924
"289",2024-06-29,"Sunak",-0.685008545152185,-0.551743039215409,-1.40965599156924
"290",2024-06-28,"Sunak",-0.682890488295755,-0.551743039215409,-1.40965599156924
"291",2024-06-28,"Sunak",-0.692504593050062,-0.551743039215409,-1.40965599156924
"292",2024-06-28,"Sunak",-0.718131990891159,-0.551743039215409,-1.40965599156924
"293",2024-06-28,"Sunak",-0.746766658633144,-0.551743039215409,-1.40965599156924
"294",2024-06-27,"Sunak",-0.754643186287091,-0.551743039215409,-1.40965599156924
"295",2024-06-27,"Sunak",-0.761098093051678,-0.551743039215409,-1.40965599156924
"296",2024-06-27,"Sunak",-0.771718310113268,-0.551743039215409,-1.40965599156924
"297",2024-06-27,"Sunak",-0.790094008418587,-0.551743039215409,-1.40965599156924
"298",2024-06-26,"Sunak",-0.792211625636967,-0.551743039215409,-1.40965599156924
"299",2024-06-26,"Sunak",-0.783515361074421,-0.551743039215409,-1.40965599156924
"300",2024-06-26,"Sunak",-0.778266122789095,-0.551743039215409,-1.40965599156924
"301",2024-06-26,"Sunak",-0.800347773372452,-0.551743039215409,-1.40965599156924
"302",2024-06-26,"Sunak",-0.814975585202645,-0.551743039215409,-1.40965599156924
"303",2024-06-25,"Sunak",-0.821383671678665,-0.551743039215409,-1.40965599156924
"304",2024-06-25,"Sunak",-0.854646124518644,-0.551743039215409,-1.40965599156924
"305",2024-06-25,"Sunak",-0.873731464496317,-0.551743039215409,-1.40965599156924
"306",2024-06-25,"Sunak",-0.887778867767477,-0.551743039215409,-1.40965599156924
"307",2024-06-24,"Sunak",-0.870856177232351,-0.551743039215409,-1.40965599156924
"308",2024-06-24,"Sunak",-0.853556863836333,-0.551743039215409,-1.40965599156924
"309",2024-06-24,"Sunak",-0.868137789568994,-0.551743039215409,-1.40965599156924
"310",2024-06-24,"Sunak",-0.858070364158647,-0.551743039215409,-1.40965599156924
"311",2024-06-23,"Sunak",-0.889257644289273,-0.551743039215409,-1.40965599156924
"312",2024-06-23,"Sunak",-0.919638511427361,-0.551743039215409,-1.40965599156924
"313",2024-06-23,"Sunak",-0.911570906754412,-0.551743039215409,-1.40965599156924
"314",2024-06-23,"Sunak",-0.941662861568975,-0.551743039215409,-1.40965599156924
"315",2024-06-22,"Sunak",-0.937298374419366,-0.551743039215409,-1.40965599156924
"316",2024-06-22,"Sunak",-0.927303789908988,-0.551743039215409,-1.40965599156924
"317",2024-06-22,"Sunak",-0.902838835612815,-0.551743039215409,-1.40965599156924
"318",2024-06-21,"Sunak",-0.909722989526089,-0.551743039215409,-1.40965599156924
"319",2024-06-21,"Sunak",-0.929959657049086,-0.579300659185382,-1.31503862504185
"320",2024-06-21,"Sunak",-0.932949845669013,-0.579300659185382,-1.31503862504185
"321",2024-06-21,"Sunak",-0.91948198367989,-0.579300659185382,-1.31503862504185
"322",2024-06-20,"Sunak",-0.921103092919084,-0.579300659185382,-1.31503862504185
"323",2024-06-20,"Sunak",-0.93044806175096,-0.579300659185382,-1.31503862504185
"324",2024-06-20,"Sunak",-0.860693178638875,-0.579300659185382,-1.31503862504185
"325",2024-06-19,"Sunak",-0.840406816553143,-0.579300659185382,-1.31503862504185
"326",2024-06-19,"Sunak",-0.835157578267817,-0.579300659185382,-1.34657774721765
"327",2024-06-19,"Sunak",-0.848957030893665,-0.579300659185382,-1.34657774721765
"328",2024-06-19,"Sunak",-0.84474437854622,-0.579300659185382,-1.34657774721765
"329",2024-06-19,"Sunak",-0.84382608850648,-0.579300659185382,-1.34657774721765
